         27262 function calls (26164 primitive calls) in 1.080 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\contextlib.py:481(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\logging\__init__.py:1317(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method setAnimated}
        2    0.000    0.000    0.000    0.000 {built-in method model}
        1    0.000    0.000    0.000    0.000 {built-in method isReadOnly}
       11    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CloseHandle}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:657(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\_request_methods.py:51(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\queue.py:254(_get)
        2    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\build_manager.py:7(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
        5    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:293(tell)
        1    0.000    0.000    0.000    0.000 {built-in method textCursor}
        8    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\models\auto\tokenization_auto.py:554(tokenizer_class_from_name)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\huggingface_hub\utils\_runtime.py:297(is_google_colab)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:86(opengroup)
        8    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\urllib\parse.py:108(_noop)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\http\client.py:1284(_validate_host)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\sessions.py:91(merge_hooks)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\logging\__init__.py:811(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method clearSelection}
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       14    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\util\request.py:134(set_file_position)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\tokenization_utils_base.py:1133(bos_token)
        2    0.000    0.000    0.000    0.000 {built-in method toPlainText}
        2    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\http\cookiejar.py:44(_debug)
       18    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\enum.py:251(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method addStretch}
        1    0.000    0.000    0.000    0.000 {built-in method setSpacing}
        3    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\urllib\parse.py:421(_checknetloc)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_compiler.py:398(_simple)
        8    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:256(match)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:162(_format_final_exc_line)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\vault_manager.py:159(get_project_names)
        2    0.000    0.000    0.000    0.000 {built-in method setIndentation}
        6    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 {built-in method left}
       18    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\enum.py:1185(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\logging\__init__.py:1369(disable)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {built-in method setWindowOpacity}
        1    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
        5    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        4    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 {built-in method sys.exit}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:643(_check_name_wrapper)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\editor_manager.py:41(set_current_window)
        5    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:164(__len__)
        1    0.000    0.000    0.000    0.000 {built-in method isModified}
        3    0.000    0.000    0.000    0.000 {built-in method width}
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'translate' of 'bytes' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        2    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        2    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        2    0.000    0.000    0.000    0.000 <frozen os>:853(fsdecode)
        5    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\multiprocessing\process.py:189(name)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\difflib.py:196(set_seq1)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\difflib.py:810(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\netrc.py:66(netrc)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_compiler.py:570(isstring)
       22    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:676(<lambda>)
        6    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\util\ssl_.py:207(resolve_ssl_version)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\util\connection.py:103(allowed_gai_family)
        6    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\response.py:248(__len__)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\cookies.py:110(__init__)
        3    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\util\timeout.py:227(connect_timeout)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\huggingface_hub\utils\_runtime.py:87(get_hf_hub_version)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\typing.py:2330(get_origin)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\collections\__init__.py:447(_make)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\typing_extensions.py:2916(_check_generic)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:83(groups)
        5    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1222(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\huggingface_hub\utils\_runtime.py:82(get_python_version)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\utils\import_utils.py:296(is_torch_available)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\tokenization_utils_base.py:1139(eos_token)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\netrc.py:22(_netrclex)
        3    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:662(indent)
        1    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method y}
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\dynamic_module_utils.py:603(resolve_trust_remote_code)
        8    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\contextlib.py:440(__init__)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\cccore.py:281(set_menu_manager)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\connection.py:295(is_closed)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:96(_parse_value_tb)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:170(_safe_string)
        2    0.000    0.000    0.000    0.000 {built-in method setRootIndex}
        2    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        2    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\project_manager.py:267(get_current_project)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\netrc.py:10(NetrcParseError)
        8    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\contextlib.py:446(__exit__)
        2    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        2    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\email\parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\connection.py:309(proxy_is_forwarding)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\cookies.py:87(get_new_headers)
        8    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\cookies.py:117(info)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:953(fix_flags)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\cccore.py:220(set_overlay)
        1    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method setSingleShot}
        3    0.000    0.000    0.000    0.000 {built-in method top}
        8    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\ssl.py:1083(_checkClosed)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\tokenization_utils_base.py:2254(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\typing.py:166(_type_convert)
        3    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:113(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\subprocess.py:193(__init__)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\cccore.py:79(set_widget_manager)
        1    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\email\feedparser.py:124(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\connection.py:183(host)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\utils.py:891(default_user_agent)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\huggingface_hub\utils\_headers.py:174(_validate_token_to_send)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\huggingface_hub\utils\_token.py:123(_clean_token)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\typing.py:1264(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_compiler.py:31(_combine_flags)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\queue.py:245(_init)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\util\proxy.py:11(connection_requires_http_tunnel)
        8    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\contextlib.py:443(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\http\client.py:924(_get_hostport)
        4    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\inspect.py:2786(name)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x00000219817FE520}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_compiler.py:428(_get_iscased)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\widget_manager.py:80(set_main_window)
        1    0.000    0.000    0.000    0.000 x:\_WORK\Python\Qt\BigLinks\HMC\cccore.py:296(get_project_manager)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\re\_parser.py:172(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\logging\__init__.py:254(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\urllib3\connectionpool.py:339(_validate_conn)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\ssl.py:1087(_check_connected)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\requests\adapters.py:578(add_headers)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\transformers\utils\import_utils.py:540(is_tf_available)
        2    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\typing.py:2173(cast)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\subprocess.py:1335(_get_handles)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x000002198175C680}
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\site-packages\_distutils_hack\__init__.py:109(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\contextlib.py:564(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\traceback.py:673(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\thewi\miniconda3\Lib\subprocess.py:259(_cleanup)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)


